openml_task,flow,area_under_roc_curve,NumberOfBinaryFeatures,MajorityClassSize,PercentageOfInstancesWithMissingValues,NumberOfInstances,NumberOfClasses,NumberOfInstancesWithMissingValues,NumberOfSymbolicFeatures,PercentageOfMissingValues,NumberOfFeatures,MinorityClassSize,PercentageOfBinaryFeatures,Dimensionality,PercentageOfNumericFeatures,NumberOfMissingValues,PercentageOfSymbolicFeatures,MajorityClassPercentage,NumberOfNumericFeatures
mfeat-factors_task-12,IBk,0.978333,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,J48,0.938611,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,JRip,0.934167,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,kknn,0.982222,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,ksvm,0.986667,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,lda,0.989444,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,LiblineaRL1LogReg,0.979722,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,LiblineaRL2LogReg,0.980556,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,mlp,0.5,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,naiveBayes,0.957778,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,nnet,0.502222,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,nnTrain,0.5,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,OneR,0.660556,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,PART,0.943611,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,randomForest,0.9825,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,randomForestSRC,0.9825,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,ranger,0.983611,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,rda,0.5,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,rpart,0.890833,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,saeDNN,0.5,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,sda,0.988889,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,sparseLDA,0.619167,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,svm,0.986944,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,xgboost,0.953889,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-factors_task-12,xyf,0.9475,0,200,0,2000,10,0,1,0,217,200,0,0.1085,99.53917050691244,0,0.4608294930875576,10,216
mfeat-fourier_task-14,avNNet,0.885833,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,bdk,0.901389,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,boosting,0.898333,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,ctree,0.849444,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,dbnDNN,0.522222,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,extraTrees,0.910833,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,gbm,0.796944,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,glmnet,0.894444,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,IBk,0.889722,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,J48,0.868056,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,JRip,0.848333,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,kknn,0.891944,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,ksvm,0.905,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,lda,0.893333,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,LiblineaRL1LogReg,0.892222,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,LiblineaRL2LogReg,0.889167,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,mda,0.904444,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,mlp,0.894167,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,multinom,0.877778,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,naiveBayes,0.866389,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,nnet,0.849444,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,nnTrain,0.513056,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,OneR,0.658611,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,PART,0.863889,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,qda,0.903056,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,randomForest,0.907222,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,randomForestSRC,0.908056,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,ranger,0.904444,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,rda,0.909167,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,rpart,0.824722,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,saeDNN,0.507222,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,sda,0.894167,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,sparseLDA,0.660833,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,svm,0.908889,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,xgboost,0.863333,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-fourier_task-14,xyf,0.899167,0,200,0,2000,10,0,1,0,77,200,0,0.0385,0.987012987012987,0,0.012987012987012988,0.1,76
mfeat-karhunen_task-16,avNNet,0.944722,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,bdk,0.974444,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,boosting,0.973333,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,cforest,0.965556,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,ctree,0.875833,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,dbnDNN,0.553611,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,extraTrees,0.983889,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,gbm,0.780556,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,glmnet,0.968889,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,IBk,0.98,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,J48,0.894167,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,JRip,0.891667,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,kknn,0.979444,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,ksvm,0.985556,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,lda,0.974167,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,LiblineaRL1LogReg,0.975278,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,LiblineaRL2LogReg,0.9725,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,mda,0.981111,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,mlp,0.944167,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,multinom,0.96,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,naiveBayes,0.963889,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,nnet,0.789167,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,nnTrain,0.970833,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,OneR,0.611389,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,PART,0.914167,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,qda,0.981944,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,randomForest,0.979722,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,randomForestSRC,0.980833,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,ranger,0.980278,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,rda,0.988889,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,rpart,0.835,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,saeDNN,0.553333,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,sda,0.973889,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,sparseLDA,0.965,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,svm,0.986944,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,xgboost,0.900556,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-karhunen_task-16,xyf,0.975278,0,200,0,2000,10,0,1,0,65,200,0,0.0325,98.46153846153847,0,1.5384615384615385,10,64
mfeat-morphological_task-18,avNNet,0.4975,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,bdk,0.647778,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,boosting,0.837778,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,cforest,0.852222,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,ctree,0.848056,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,dbnDNN,0.5,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,extraTrees,0.831944,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,gbm,0.786111,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,glmnet,0.842778,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,IBk,0.812778,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,J48,0.846944,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,JRip,0.843889,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,kknn,0.833611,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,ksvm,0.849722,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,lda,0.859722,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,LiblineaRL1LogReg,0.829167,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,LiblineaRL2LogReg,0.646111,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,mda,0.8475,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,mlp,0.5,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,multinom,0.853056,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,naiveBayes,0.7875,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,nnet,0.498611,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,nnTrain,0.5,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,OneR,0.709167,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,PART,0.845278,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,randomForest,0.834167,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,randomForestSRC,0.833611,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,ranger,0.830833,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,rda,0.737778,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,rpart,0.830833,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,saeDNN,0.5,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,sda,0.856111,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,sparseLDA,0.5175,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,svm,0.8425,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,xgboost,0.842222,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-morphological_task-18,xyf,0.639444,0,200,0,2000,10,0,1,0,7,200,0,0.0035,0.8571428571428571,0,0.14285714285714285,0.1,6
mfeat-pixel_task-20,boosting,0.985556,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,gbm,0.792778,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,glmnet,0.963611,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,IBk,0.979167,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,J48,0.878889,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,JRip,0.921111,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,kknn,0.9825,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,ksvm,0.984167,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,lda,0.900278,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,mda,0.901389,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,naiveBayes,0.966944,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,OneR,0.573333,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,PART,0.908333,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,randomForest,0.9875,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,randomForestSRC,0.986944,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,ranger,0.988333,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,rda,0.5,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,rpart,0.883333,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
mfeat-pixel_task-20,svm,0.972778,0,200,0,2000,10,0,241,0,241,200,0,0.1205,0,0,100,10,0
car_task-21,avNNet,0.975201,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,boosting,0.996342,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,cforest,0.966424,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,ctree,0.949649,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,gbm,0.5,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,glmnet,0.883107,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,IBk,0.936605,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,J48,0.933322,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,JRip,0.910142,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,kknn,0.892743,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,ksvm,0.96661,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,lda,0.923932,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,mda,0.859587,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,multinom,0.938838,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,naiveBayes,0.852674,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,nnet,0.956777,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,OneR,0.5,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,PART,0.970044,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,randomForest,0.984263,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,randomForestSRC,0.990221,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,ranger,0.985831,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,rda,0.952999,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,rpart,0.960623,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
car_task-21,svm,0.901179,0,1210,0,1728,4,0,7,0,7,65,0,0.004050925925925926,0,0,100,70.02314814814815,0
mfeat-zernike_task-22,avNNet,0.678889,0,200,0,2000,10,0,1,0,48,200,0,0.024,97.91666666666666,0,2.083333333333333,10,47
mfeat-zernike_task-22,bdk,0.886111,0,200,0,2000,10,0,1,0,48,200,0,0.024,97.91666666666666,0,2.083333333333333,10,47
mfeat-zernike_task-22,boosting,0.855278,0,200,0,2000,10,0,1,0,48,200,0,0.024,97.91666666666666,0,2.083333333333333,10,47
mfeat-zernike_task-22,cforest,0.8575,0,200,0,2000,10,0,1,0,48,200,0,0.024,97.91666666666666,0,2.083333333333333,10,47
